x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
0.0,2.7445706930328897,0.7622994266937465,0.0,6.0,6049.535495233586,2213.6685193350086,6131.296706917111,6049.535495232988,2213.6685193350036,6131.296706870541,2.3405431797704824e-17,5.897633409097792e-17,1.2132150676677507e-13,1.0e-6,1.0e-8,0.007
0.0,2.6806273535356038,0.7119201148707766,0.0,7.0,2295.435843302273,4018.7885107645047,224957.6952688122,2295.435843052462,4018.787857125216,224957.69491090436,1.6846325218809032e-188,1.9825137555944495e-191,1.860928917461391e-189,1.0e-6,1.0e-8,0.007
0.0,2.8741113808563172,0.8777292006077483,0.0,7.0,2295.435843302273,4018.7885107645047,224957.6952688122,2295.435843052462,4018.787857125216,224957.69491090436,2.4981089014842917e-7,0.0006536392889216854,0.00035790785460417527,1.0e-6,1.0e-8,0.007
0.0,2.8276736115138363,0.8362938826371615,0.0,7.0,2295.435843302273,4018.7885107645047,224957.6952688122,2295.435843052462,4018.787857125216,224957.69491090436,7.76517765304955e-60,6.102124612917598e-63,7.121216396422416e-61,1.0e-6,1.0e-8,0.007
0.0,2.7762709413799036,0.7906725754108722,0.0,8.0,5413.070110206113,1966.7182314002666,2585.921144986658,5413.070110198192,1966.7182312347256,2585.9209133390523,2.6230045819440443e-19,8.395565269289761e-16,8.83341987781823e-19,1.0e-6,1.0e-8,0.007
0.0,2.765086217373597,0.7702588762621165,0.0,8.0,5413.070110206113,1966.7182314002666,2585.921144986658,5413.070110198192,1966.7182312347256,2585.9209133390523,7.921079425296193e-9,1.655409346180293e-7,0.00023164760551614748,1.0e-6,1.0e-8,0.007
0.0,2.7445706930328897,0.7622994266937465,0.0,8.0,5413.070110206113,1966.7182314002666,2585.921144986658,5413.070110198192,1966.7182312347256,2585.9209133390523,5.4623979828015185e-18,2.675961637234178e-21,1.6964809996270077e-20,1.0e-6,1.0e-8,0.007
0.0,2.7071831604725802,0.7325234512923006,2.0,1.0,2903.7932675067527,11475.668707221168,5610.59287657094,0.5228052413192046,669.8704083939588,0.012444530617384212,0.005278232745337959,492.15982762036043,5610.579283479537,1.0e-6,1.0e-6,0.007
0.0,2.8027336604151416,0.8134107182815136,1.0,1.0,2903.7932675067527,11475.668707221168,5610.59287657094,0.5228052413192046,669.8704083939588,0.012444530617384212,0.111189408344843,10266.981861535762,0.0007921762096407261,1.0e-6,1.0e-6,0.007
0.0,2.781113127745658,0.7933141808662871,1.0,1.0,2903.7932675067527,11475.668707221168,5610.59287657094,0.5228052413192046,669.8704083939588,0.012444530617384212,2903.1539946243433,46.65660967108734,0.00035638457586183696,1.0e-6,1.0e-6,0.007
0.0,2.80967411309135,0.8201294350717855,2.0,2.0,4347.70242051915,1905.356955971688,2947.4812093235646,1452.1611566064482,361.80201757391563,0.13310007444094854,38.035229834987035,1502.2522111755168,2947.3474191114947,1.0e-6,1.0e-6,0.007
0.0,2.8095747106117335,0.8196214009081227,1.0,2.0,4347.70242051915,1905.356955971688,2947.4812093235646,1452.1611566064482,361.80201757391563,0.13310007444094854,595.3212036932882,9.174215976408783,0.0003217696037047744,1.0e-6,1.0e-6,0.007
0.0,2.6040945146717416,0.6345638754608169,2.0,2.0,4347.70242051915,1905.356955971688,2947.4812093235646,1452.1611566064482,361.80201757391563,0.13310007444094854,2262.1848303844263,32.12851124584668,0.0003683680255165706,1.0e-6,1.0e-6,0.007
0.0,2.684534351791936,0.7134359673148841,0.0,3.0,2454.618766940765,1710.2879394191436,14632.129853983279,2282.3498089835975,642.9638566044382,0.04023578537631229,3.5291223317346857e-43,3.718220838832125e-43,2.5979343070726364e-41,1.0e-6,1.0e-6,0.007
0.0,2.6043867828744798,0.6532790494381665,0.0,3.0,2454.618766940765,1710.2879394191436,14632.129853983279,2282.3498089835975,642.9638566044382,0.04023578537631229,8.297183765821585e-81,1.4263050499277843e-82,2.281674701233298e-87,1.0e-6,1.0e-6,0.007
0.0,2.8043734031868395,0.8134665993729407,3.0,3.0,2454.618766940765,1710.2879394191436,14632.129853983279,2282.3498089835975,642.9638566044382,0.04023578537631229,172.26895795716732,1067.3240828147054,14632.089618197902,1.0e-6,1.0e-6,0.007
0.0,2.8242671757550193,0.8327073086428346,1.0,4.0,1280.4996697889615,1652.3675934261366,3262.4113991873787,875.9870046389537,1.2868977574326659e-54,0.021242464266904543,10.38938291375998,8.538641555098821e-56,3262.3860894949457,1.0e-6,1.0e-6,0.007
0.0,2.7700589371794315,0.7852710737784534,0.0,4.0,1280.4996697889615,1652.3675934261366,3262.4113991873787,875.9870046389537,1.2868977574326659e-54,0.021242464266904543,1.5054478046979204e-57,1.7465486581606223e-80,1.8964540445516196e-55,1.0e-6,1.0e-6,0.007
0.0,2.9477206888248357,0.9484994834881433,2.0,4.0,1280.4996697889615,1652.3675934261366,3262.4113991873787,875.9870046389537,1.2868977574326659e-54,0.021242464266904543,394.12328223624775,1652.3675934261366,0.004067228165940029,1.0e-6,1.0e-6,0.007
0.0,2.757950683875521,0.7705640944481037,1.0,5.0,2629.067583098264,5916.112932570886,13436.161174837956,0.42977276245536017,0.11691503421621509,6.033532242969967e-79,0.12257742600125877,5915.971684597934,6.990165071098646e-80,1.0e-6,1.0e-6,0.007
0.0,2.8716095585376884,0.8756682439437309,2.0,5.0,2629.067583098264,5916.112932570886,13436.161174837956,0.42977276245536017,0.11691503421621509,6.033532242969967e-79,2628.5152329098078,0.024332938736257338,13436.161174837956,1.0e-6,1.0e-6,0.007
0.0,2.719932931972031,0.7429770013466799,0.0,5.0,2629.067583098264,5916.112932570886,13436.161174837956,0.42977276245536017,0.11691503421621509,6.033532242969967e-79,1.0484699773418105e-72,1.651133251679283e-78,5.977630017816726e-156,1.0e-6,1.0e-6,0.007
0.0,2.6134540577268353,0.6548759915030193,0.0,6.0,4282.355076400597,2846.9367162258336,8115.683468207214,1.6909377113962667e-15,422.91120397190355,7.221286547002423e-83,4.9720615339675e-46,5.587589743800043e-26,5.996993991374944e-113,1.0e-6,1.0e-6,0.007
0.0,2.9626387641152556,0.9630354911509686,3.0,6.0,4282.355076400597,2846.9367162258336,8115.683468207214,1.6909377113962667e-15,422.91120397190355,7.221286547002423e-83,4282.355076400597,2424.02551225393,8115.683468207214,1.0e-6,1.0e-6,0.007
0.0,2.8164544972531216,0.826938514883796,0.0,6.0,4282.355076400597,2846.9367162258336,8115.683468207214,1.6909377113962667e-15,422.91120397190355,7.221286547002423e-83,5.014139760361317e-96,1.8015164627985535e-76,8.261806871050584e-91,1.0e-6,1.0e-6,0.007
0.0,2.5987484482367162,0.6494353563239502,0.0,7.0,954336.2054800023,3046.0962838625087,2301.627640488364,1.0181147057277499e-6,0.0034074836983976546,0.6403249375259907,-3.2618857394049933e-52,4.1896535761115394e-39,1.1271028311052897e-43,1.0e-6,1.0e-6,0.007
0.0,2.74575135579769,0.762053017972076,2.0,7.0,954336.2054800023,3046.0962838625087,2301.627640488364,1.0181147057277499e-6,0.0034074836983976546,0.6403249375259907,-2.428512658226271e-10,3046.056293947453,2292.5099754679036,1.0e-6,1.0e-6,0.007
0.0,2.717971707132894,0.7344481803095435,1.0,7.0,954336.2054800023,3046.0962838625087,2301.627640488364,1.0181147057277499e-6,0.0034074836983976546,0.6403249375259907,954336.2054789844,0.03658243135706786,8.477340082933988,1.0e-6,1.0e-6,0.007
0.0,2.763821914762263,0.780334505874364,0.0,8.0,2002.5302940618956,1548.2951817188123,1181.9495830376216,2002.5302722620509,1548.293862765962,1181.9495316022235,2.1799844699901276e-5,0.0013189528474836661,5.1435397448514724e-5,1.0e-6,1.0e-6,0.007
0.0,2.6854255326296927,0.7093412589956108,0.0,8.0,2002.5302940618956,1548.2951817188123,1181.9495830376216,2002.5302722620509,1548.293862765962,1181.9495316022235,1.7137316532800845e-43,1.467207545093166e-42,2.018957944316976e-41,1.0e-6,1.0e-6,0.007
0.0,2.833009887064958,0.8415674680247488,0.0,8.0,2002.5302940618956,1548.2951817188123,1181.9495830376216,2002.5302722620509,1548.293862765962,1181.9495316022235,8.865690394521064e-14,2.6135392405431746e-12,7.096204868755515e-13,1.0e-6,1.0e-6,0.007
0.0,2.829796273005454,0.838520719588997,1.0,1.0,2590.7150564013527,4606.273771827103,3141.433529761332,0.0018833343413264618,0.0001870201988903752,0.00016696868202249553,2590.5649762874996,0.012433001228961939,0.002292191463657706,1.0e-6,0.0001,0.007
0.0,2.7668165805962617,0.7842666780827214,1.0,1.0,2590.7150564013527,4606.273771827103,3141.433529761332,0.0018833343413264618,0.0001870201988903752,0.00016696868202249553,0.10122476726332368,4606.236491061404,0.0021447926258530573,1.0e-6,0.0001,0.007
0.0,2.8363971828652073,0.8438868225610637,1.0,1.0,2590.7150564013527,4606.273771827103,3141.433529761332,0.0018833343413264618,0.0001870201988903752,0.00016696868202249553,0.04697201224842435,0.024660744271643758,3141.4289258085605,1.0e-6,0.0001,0.007
0.0,2.850882469858761,0.8566207061273179,1.0,2.0,4827.216755404426,2216.6034453274165,2734.1460870729065,0.0014185797997052336,4.8708905172762835e-47,0.001237009836297711,0.004140419240803284,2216.5993782086957,0.0017344121681437984,1.0e-6,0.0001,0.007
0.0,2.836958523823718,0.8452343046061112,0.0,2.0,4827.216755404426,2216.6034453274165,2734.1460870729065,0.0014185797997052336,4.8708905172762835e-47,0.001237009836297711,1.6941280855524834e-40,1.6115969927227505e-54,2.0525271185994365e-45,1.0e-6,0.0001,0.007
0.0,2.9565609128195174,0.9569505181924038,2.0,2.0,4827.216755404426,2216.6034453274165,2734.1460870729065,0.0014185797997052336,4.8708905172762835e-47,0.001237009836297711,4827.211196405386,0.004067118720681311,2734.1431156509025,1.0e-6,0.0001,0.007
0.0,2.8040090366299433,0.814983641742914,0.0,3.0,13932.306154637965,2603.5442274290835,5447.91614966443,1.1505831139297233e-9,0.00039851276138954447,0.00034691673521519093,4.541993617592014e-15,0.0076598152464633935,4.766550960295665e-9,1.0e-6,0.0001,0.007
0.0,2.8582124020673643,0.8636595040550565,2.0,3.0,13932.306154637965,2603.5442274290835,5447.91614966443,1.1505831139297233e-9,0.00039851276138954447,0.00034691673521519093,5.1449476599936747e-8,2603.530702469969,5447.910137114441,1.0e-6,0.0001,0.007
0.0,2.7323524784874955,0.7526755387978735,1.0,3.0,13932.306154637965,2603.5442274290835,5447.91614966443,1.1505831139297233e-9,0.00039851276138954447,0.00034691673521519093,13932.306154585363,0.0054666311067959215,0.0056656284877929005,1.0e-6,0.0001,0.007
0.0,2.7610874477130936,0.7733914963256877,1.0,4.0,2412.2039749579712,23188.184744652328,5716.030857066062,0.004284490996300192,2.4564108749366172e-5,0.0002043974320701427,0.062325174493256835,23188.184476866627,0.001999889427091636,1.0e-6,0.0001,0.007
0.0,2.777485447591863,0.7912009896755279,1.0,4.0,2412.2039749579712,23188.184744652328,5716.030857066062,0.004284490996300192,2.4564108749366172e-5,0.0002043974320701427,2412.0889013008173,4.9304854083929395e-5,0.0001424175559179975,1.0e-6,0.0001,0.007
0.0,2.8414946400720145,0.8476268867096381,1.0,4.0,2412.2039749579712,23188.184744652328,5716.030857066062,0.004284490996300192,2.4564108749366172e-5,0.0002043974320701427,0.04846399166423172,0.00019391673830049496,5716.028510361647,1.0e-6,0.0001,0.007
0.0,2.8515158300112353,0.8582543855179363,1.0,5.0,1676.8036343106762,1218.8780732535972,2069.105915653825,0.0014312227048487126,1.704210617119646e-12,0.00039354951134012517,0.0013229480597786937,1218.8197471512071,0.0006129897452875763,1.0e-6,0.0001,0.007
0.0,2.6595853296513208,0.6928401580419594,0.0,5.0,1676.8036343106762,1218.8780732535972,2069.105915653825,0.0014312227048487126,1.704210617119646e-12,0.00039354951134012517,1.2043650012869374e-11,3.64149166801946e-6,2.3267610544536974e-12,1.0e-6,0.0001,0.007
0.0,2.9346799347985724,0.935764085282217,2.0,5.0,1676.8036343106762,1218.8780732535972,2069.105915653825,0.0014312227048487126,1.704210617119646e-12,0.00039354951134012517,1676.8008801398994,0.0583224608968587,2069.104909114566,1.0e-6,0.0001,0.007
0.0,2.8430079236519075,0.8506408308068955,1.0,6.0,2348.387089894697,2637.137246167951,1631.408617189286,0.0005642932630739819,0.00043246211490161036,0.00016145318572538403,0.004737849682107317,2637.1356173627437,0.001311127214064902,1.0e-6,0.0001,0.007
0.0,2.652494482027854,0.6876192973459799,1.0,6.0,2348.387089894697,2637.137246167951,1631.408617189286,0.0005642932630739819,0.00043246211490161036,0.00016145318572538403,2348.3769858347773,0.000599719831571266,0.00013575042409436186,1.0e-6,0.0001,0.007
0.0,2.7877849581725935,0.8019833461455392,1.0,6.0,2348.387089894697,2637.137246167951,1631.408617189286,0.0005642932630739819,0.00043246211490161036,0.00016145318572538403,0.004801916975054413,0.0005966232612135775,1631.407008858462,1.0e-6,0.0001,0.007
0.0,2.855722698437984,0.8617463292064971,0.0,7.0,1974.628143598735,4823.529304680549,1224.2913958548968,9.598105409656634e-36,0.00020822272135074627,0.0007963315301697442,7.229069225173621e-67,5.700751209056735e-29,4.725953623849912e-34,1.0e-6,0.0001,0.007
0.0,2.9388583511900226,0.9400831153652546,2.0,7.0,1974.628143598735,4823.529304680549,1224.2913958548968,9.598105409656634e-36,0.00020822272135074627,0.0007963315301697442,1974.6187004795052,0.0027337993999597236,1224.2692629104026,1.0e-6,0.0001,0.007
0.0,2.936249937461996,0.9372169803153434,1.0,7.0,1974.628143598735,4823.529304680549,1224.2913958548968,9.598105409656634e-36,0.00020822272135074627,0.0007963315301697442,0.009443119229824899,4823.526362658428,0.0213366129639993,1.0e-6,0.0001,0.007
0.0,2.880821552902483,0.8837595143681696,2.0,8.0,1785.0940201710696,15680.313102040915,6870.21365568393,0.0011459378226330772,0.0002669685903438112,1.1656027510299917e-170,1757.8876498862737,0.014984655982354194,6870.21365568393,1.0e-6,0.0001,0.007
0.0,2.817941393840701,0.8280021103929567,2.0,8.0,1785.0940201710696,15680.313102040915,6870.21365568393,0.0011459378226330772,0.0002669685903438112,1.1656027510299917e-170,27.20522434697327,15680.297850416342,9.05820228766995e-169,1.0e-6,0.0001,0.007
0.0,2.6654647253611006,0.7007579801769805,0.0,8.0,1785.0940201710696,15680.313102040915,6870.21365568393,0.0011459378226330772,0.0002669685903438112,1.1656027510299917e-170,2.393317295450081e-163,1.3085581314937233e-169,1.1916e-319,1.0e-6,0.0001,0.007
0.0,2.927930734303214,0.9295917520653995,0.0,1.0,7107.378428812423,4267.926818980793,4898.458620188516,7107.378428812372,4267.926818980793,4898.458620188515,6.526327156212577e-12,1.3615635810611482e-14,1.977382124657806e-14,0.0001,1.0e-8,0.007
0.0,2.6428827076525128,0.6832081955314298,0.0,1.0,7107.378428812423,4267.926818980793,4898.458620188516,7107.378428812372,4267.926818980793,4898.458620188515,1.5693576892810917e-79,2.1786711136977184e-82,2.4494215605737618e-82,0.0001,1.0e-8,0.007
0.0,2.8462096522994593,0.8510909945374725,0.0,1.0,7107.378428812423,4267.926818980793,4898.458620188516,7107.378428812372,4267.926818980793,4898.458620188515,4.492932020239099e-11,1.95971075444863e-14,4.644821674332435e-13,0.0001,1.0e-8,0.007
0.0,2.7911976307914346,0.8034823250454962,0.0,2.0,4422.302727411149,3917.5757077453954,3989.359235475594,4422.302727411149,3917.5757077453954,3989.359235475594,6.575670669268988e-30,4.179742561339442e-27,3.576346489343046e-30,0.0001,1.0e-8,0.007
0.0,2.7082114016407335,0.7317007542848367,0.0,2.0,4422.302727411149,3917.5757077453954,3989.359235475594,4422.302727411149,3917.5757077453954,3989.359235475594,1.1102742483691464e-46,1.814370198370274e-48,6.859534941877821e-44,0.0001,1.0e-8,0.007
0.0,2.8873395161874784,0.8913075162824677,0.0,2.0,4422.302727411149,3917.5757077453954,3989.359235475594,4422.302727411149,3917.5757077453954,3989.359235475594,7.177222411603335e-21,1.079766157135035e-19,8.065833400406902e-17,0.0001,1.0e-8,0.007
0.0,2.7315563343609277,0.7501420075903014,0.0,3.0,4430.036334715981,1817.841134415305,3012.0766069162664,4430.036332661767,1817.8403091185492,3012.0766055645295,1.6934084945923468e-7,0.0005327473966646234,2.5900372163901884e-7,0.0001,1.0e-8,0.007
0.0,2.7593365825441047,0.7741962589757554,0.0,3.0,4430.036334715981,1817.841134415305,3012.0766069162664,4430.036332661767,1817.8403091185492,3012.0766055645295,7.740368050458584e-8,1.5128871768735864e-11,2.5186498073850033e-11,0.0001,1.0e-8,0.007
0.0,2.9536484098806284,0.9542887349731474,0.0,3.0,4430.036334715981,1817.841134415305,3012.0766069162664,4430.036332661767,1817.8403091185492,3012.0766055645295,1.8074693067880565e-6,0.0002925493441359064,1.0927079582230985e-6,0.0001,1.0e-8,0.007
0.0,2.759793890882472,0.7659807532588161,0.0,4.0,7350.285531600332,3334.8425940226916,2414.4904419855543,7350.285531600235,3334.8425940226894,2414.4904419781724,9.761005047178108e-11,2.3693505290352157e-12,7.382027960449792e-9,0.0001,1.0e-8,0.007
0.0,2.892553956702461,0.8961261522057827,0.0,4.0,7350.285531600332,3334.8425940226916,2414.4904419855543,7350.285531600235,3334.8425940226894,2414.4904419781724,3.332271928665901e-24,1.4514518024198578e-21,9.303448516559874e-23,0.0001,1.0e-8,0.007
0.0,2.8021404826125798,0.813161973003796,0.0,4.0,7350.285531600332,3334.8425940226916,2414.4904419855543,7350.285531600235,3334.8425940226894,2414.4904419781724,9.713578766839436e-14,5.3525392528028464e-17,5.359807875006893e-17,0.0001,1.0e-8,0.007
0.0,2.6408644748143115,0.6736701565372991,0.0,5.0,7835.788802081079,14459.225345079076,13816.910093917595,7835.613392501206,14414.466032143298,13816.663743877332,3.1189207582854536e-165,4.152696942275591e-164,6.05772989475193e-162,0.0001,1.0e-8,0.007
0.0,2.835942428309435,0.8433447285291625,0.0,5.0,7835.788802081079,14459.225345079076,13816.910093917595,7835.613392501206,14414.466032143298,13816.663743877332,2.1560580340158905e-57,5.87030245118192e-60,5.536021567740822e-60,0.0001,1.0e-8,0.007
0.0,2.916662141109464,0.9183244822241993,0.0,5.0,7835.788802081079,14459.225345079076,13816.910093917595,7835.613392501206,14414.466032143298,13816.663743877332,0.1754095798727998,44.759312935777245,0.24635004026213514,0.0001,1.0e-8,0.007
0.0,2.736550284267641,0.7461539779990941,0.0,6.0,4170.499012272162,2328.204586082119,6815.521736865789,4170.499011118757,2328.2045859382347,6815.521081507195,1.1534046818681573e-6,1.4388414850227376e-7,0.0006553585936177999,0.0001,1.0e-8,0.007
0.0,2.5832223463061066,0.6372976948854527,0.0,6.0,4170.499012272162,2328.204586082119,6815.521736865789,4170.499011118757,2328.2045859382347,6815.521081507195,5.322036120382179e-92,3.633320073224268e-95,5.1152122484100915e-95,0.0001,1.0e-8,0.007
0.0,2.6843817870129936,0.7162839800378917,0.0,6.0,4170.499012272162,2328.204586082119,6815.521736865789,4170.499011118757,2328.2045859382347,6815.521081507195,1.1560626243446433e-78,4.452407990137582e-76,1.5052435153411938e-78,0.0001,1.0e-8,0.007
0.0,2.5179506722125122,0.5797193137304434,0.0,7.0,3082.7953056191977,4856.926027717682,5087.356113257937,3082.7953048369463,4856.926027703699,5087.356113257533,2.409168613627146e-46,3.8669389292161647e-50,9.529100691890357e-50,0.0001,1.0e-8,0.007
0.0,2.8456029007826276,0.8505243218952208,0.0,7.0,3082.7953056191977,4856.926027717682,5087.356113257937,3082.7953048369463,4856.926027703699,5087.356113257533,7.822418087624013e-7,2.1282961853636555e-9,3.633953163827023e-10,0.0001,1.0e-8,0.007
0.0,2.8712705661318108,0.8759000715452447,0.0,7.0,3082.7953056191977,4856.926027717682,5087.356113257937,3082.7953048369463,4856.926027703699,5087.356113257533,9.790063022656369e-12,1.185450220616028e-8,4.0278128388371166e-11,0.0001,1.0e-8,0.007
0.0,2.7423699543558833,0.7636540987624484,0.0,8.0,3758.6739464824655,3070.916782889138,7609.722980254278,3758.673132896129,3070.916782690202,7609.722976011899,2.239940885287902e-64,1.4226900357842126e-61,5.859875060058215e-64,0.0001,1.0e-8,0.007
0.0,2.8329781847815045,0.8420463891536206,0.0,8.0,3758.6739464824655,3070.916782889138,7609.722980254278,3758.673132896129,3070.916782690202,7609.722976011899,1.0549526971494834e-45,4.551758331432732e-43,6.466185099299773e-45,0.0001,1.0e-8,0.007
0.0,2.827666910816249,0.8330343898905945,0.0,8.0,3758.6739464824655,3070.916782889138,7609.722980254278,3758.673132896129,3070.916782690202,7609.722976011899,0.000813586336256839,1.989359596167325e-7,4.242378933110144e-6,0.0001,1.0e-8,0.007
0.0,2.9072481826602576,0.9097293132294014,1.0,1.0,1129.4905950591942,1900.5968562951396,27078.934418536555,1.5993236977529661,2.3129279395376034e-43,14.633341576741671,1.3587188572453561,1900.5968562951396,6.724370795114598,0.0001,1.0e-6,0.007
0.0,2.683798948165382,0.7157505196731838,0.0,1.0,1129.4905950591942,1900.5968562951396,27078.934418536555,1.5993236977529661,2.3129279395376034e-43,14.633341576741671,7.159483549347075e-162,1.017993519971575e-204,1.8706677603292343e-157,0.0001,1.0e-6,0.007
0.0,2.906113190437595,0.9087341198024349,2.0,1.0,1129.4905950591942,1900.5968562951396,27078.934418536555,1.5993236977529661,2.3129279395376034e-43,14.633341576741671,1126.532552504196,6.81795846376481e-42,27057.576706164702,0.0001,1.0e-6,0.007
0.0,2.731573826497688,0.7547920049411345,0.0,2.0,3236.309067784789,11776.166411854565,2141.2146380801746,2360.091461320338,1.6387787439189282e-25,1010.2676640225441,5.9308522684390746e-36,1.248234004917474e-64,1.81950397559861e-36,0.0001,1.0e-6,0.007
0.0,2.6679407021468133,0.7019835615192784,0.0,2.0,3236.309067784789,11776.166411854565,2141.2146380801746,2360.091461320338,1.6387787439189282e-25,1010.2676640225441,4.812154805736672e-23,2.0959987724644685e-51,9.701298234155877e-22,0.0001,1.0e-6,0.007
0.0,2.8422470256230787,0.8481560268452143,3.0,2.0,3236.309067784789,11776.166411854565,2141.2146380801746,2360.091461320338,1.6387787439189282e-25,1010.2676640225441,876.2176064644509,11776.166411854565,1130.9469740576305,0.0001,1.0e-6,0.007
0.0,2.8185464817512944,0.82795981448037,2.0,3.0,1916.8715713517522,4608.371893622962,24299.50814119505,1031.0976038968886,247.79984301684001,1.176137757065044e-9,52.50282784960702,4227.41489119314,1.6623075318883328e-10,0.0001,1.0e-6,0.007
0.0,2.852826867515811,0.8587936576413107,3.0,3.0,1916.8715713517522,4608.371893622962,24299.50814119505,1031.0976038968886,247.79984301684001,1.176137757065044e-9,833.2711379821487,133.15715940010517,24299.50813653256,0.0001,1.0e-6,0.007
0.0,2.749794166843019,0.7640017591806795,0.0,3.0,1916.8715713517522,4608.371893622962,24299.50814119505,1031.0976038968886,247.79984301684001,1.176137757065044e-9,1.6231079805241962e-6,1.2876453313338452e-8,4.661144549654101e-6,0.0001,1.0e-6,0.007
0.0,2.7889573716948526,0.80060132096377,2.0,4.0,1852.8200272094741,8.896051366347415e6,3801.883242134577,130.83156611951748,1.6205831392415122e-16,0.004186665930505266,1716.1127056021785,8.896051366347415e6,2.880364526954911,0.0001,1.0e-6,0.007
